action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
Running Jump Shot,Jump Shot,64,40200173,34.0683,-141,-24,-118.4108,4,1,1,2002-03,20,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27051,260,143.02796929272262
Jump Shot,Jump Shot,174,40200173,33.9273,146,117,-118.1238,4,2,1,2002-03,56,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27055,296,187.0962319235745
Jump Shot,Jump Shot,179,40200173,33.8943,146,150,-118.1238,4,2,1,2002-03,23,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27056,263,209.3227173528951
Jump Shot,Jump Shot,233,40200173,33.8893,44,155,-118.2258,11,3,1,2002-03,14,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27060,674,161.12417571550208
Driving Layup Shot,Layup,257,40200173,34.0443,0,0,-118.2698,8,3,1,2002-03,29,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27061,509,0.0
Driving Layup Shot,Layup,442,40200173,34.0443,0,0,-118.2698,4,4,1,2002-03,12,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27066,252,0.0
Jump Shot,Jump Shot,498,40200173,33.8383,146,206,-118.1238,0,4,1,2002-03,17,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27070,17,252.4915840181609
Jump Shot,Jump Shot,597,40200173,33.8453,153,199,-118.1168,0,5,1,2002-03,2,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27073,2,251.01792764661246
Running Jump Shot,Jump Shot,42,40200174,33.9073,-95,137,-118.3648,7,1,1,2002-03,12,16,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-27,LAL vs. MIN,MIN,27077,432,166.715326230074
Jump Shot,Jump Shot,165,40200174,33.8633,89,181,-118.1808,7,2,1,2002-03,42,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-27,LAL vs. MIN,MIN,27085,462,201.69779374103229
Jump Shot,Jump Shot,244,40200174,33.8753,128,169,-118.1418,0,2,1,2002-03,39,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-04-27,LAL vs. MIN,MIN,27086,39,212.00235847744722
Layup Shot,Layup,6,40200175,34.0443,0,0,-118.2698,10,1,1,2002-03,57,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-04-29,LAL @ MIN,MIN,27099,657,0.0
Layup Shot,Layup,62,40200175,34.0443,0,0,-118.2698,5,1,1,2002-03,36,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-04-29,LAL @ MIN,MIN,27105,336,0.0
Jump Shot,Jump Shot,276,40200175,34.0573,233,-13,-118.0368,6,3,1,2002-03,35,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2003-04-29,LAL @ MIN,MIN,27109,395,233.36237914453991
Jump Shot,Jump Shot,112,40200176,33.9403,-82,104,-118.3518,11,2,1,2002-03,39,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27125,699,132.43866504914644
Tip Shot,Tip Shot,327,40200176,34.0443,0,0,-118.2698,1,3,1,2002-03,19,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27135,79,0.0
Turnaround Jump Shot,Jump Shot,371,40200176,34.0523,159,-8,-118.1108,9,4,1,2002-03,36,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27139,576,159.20113064925135
Alley Oop Dunk Shot,Dunk,377,40200176,34.0443,0,0,-118.2698,9,4,1,2002-03,15,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27140,555,0.0
Jump Shot,Jump Shot,400,40200176,33.9503,174,94,-118.0958,7,4,1,2002-03,29,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27141,449,197.76754030932378
Jump Shot,Jump Shot,403,40200176,33.8153,117,229,-118.1528,7,4,1,2002-03,6,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27142,426,257.1575392633862
Jump Shot,Jump Shot,415,40200176,34.0723,126,-28,-118.1438,5,4,1,2002-03,59,12,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27144,359,129.07362240210043
Jump Shot,Jump Shot,44,40200221,33.8423,26,202,-118.2438,7,1,1,2002-03,5,20,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27148,425,203.66639388961548
Jump Shot,Jump Shot,135,40200221,33.8483,84,196,-118.1858,9,2,1,2002-03,56,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27154,596,213.24164696418944
Driving Layup Shot,Layup,227,40200221,34.0443,0,0,-118.2698,1,2,1,2002-03,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27162,92,0.0
Turnaround Jump Shot,Jump Shot,388,40200221,34.0373,146,7,-118.1238,9,4,1,2002-03,23,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27175,563,146.1677118928801
Jump Shot,Jump Shot,391,40200221,33.9323,181,112,-118.0888,8,4,1,2002-03,50,21,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27176,530,212.84971223847117
Driving Finger Roll Shot,Layup,411,40200221,34.0033,39,41,-118.2308,5,4,1,2002-03,47,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27178,347,56.58621740318043
Jump Shot,Jump Shot,197,40200222,34.0373,-228,7,-118.4978,0,2,1,2002-03,52,22,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-07,LAL @ SAS,SAS,27197,52,228.1074308302998
Jump Shot,Jump Shot,302,40200222,34.0133,233,31,-118.0368,2,3,1,2002-03,10,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-07,LAL @ SAS,SAS,27204,130,235.05318547086318
Jump Shot,Jump Shot,305,40200222,33.8933,202,151,-118.0678,1,3,1,2002-03,43,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-07,LAL @ SAS,SAS,27205,103,252.20031720836516
Jump Shot,Jump Shot,336,40200222,34.0163,-228,28,-118.4978,0,3,1,2002-03,0,22,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-07,LAL @ SAS,SAS,27206,0,229.71286424577968
Jump Shot,Jump Shot,398,40200222,33.8143,-79,230,-118.3488,5,4,1,2002-03,51,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-07,LAL @ SAS,SAS,27207,351,243.18922673506736
Jump Shot,Jump Shot,219,40200223,33.8303,128,214,-118.1418,1,2,1,2002-03,47,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-09,LAL vs. SAS,SAS,27216,107,249.35917869611296
Jump Shot,Jump Shot,448,40200223,34.0373,-186,7,-118.4558,3,4,1,2002-03,44,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-09,LAL vs. SAS,SAS,27230,224,186.13167382259255
Jump Shot,Jump Shot,21,40200224,33.9993,-74,45,-118.3438,8,1,1,2002-03,35,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27234,515,86.6083136886985
Jump Shot,Jump Shot,134,40200224,33.8403,39,204,-118.2308,10,2,1,2002-03,26,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27241,626,207.6944871680517
Slam Dunk Shot,Dunk,335,40200224,34.0443,0,0,-118.2698,2,3,1,2002-03,33,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27249,153,0.0
Jump Shot,Jump Shot,427,40200224,33.9733,20,71,-118.2498,6,4,1,2002-03,48,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27251,408,73.76313442364011
Running Jump Shot,Jump Shot,441,40200224,34.0393,80,5,-118.1898,5,4,1,2002-03,13,8,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27252,313,80.15609770940699
Driving Layup Shot,Layup,41,40200225,34.0393,-10,5,-118.2798,7,1,1,2002-03,26,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27256,446,11.180339887498944
Turnaround Jump Shot,Jump Shot,53,40200225,33.9343,-72,110,-118.3418,6,1,1,2002-03,4,13,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27257,364,131.46862743635836
Jump Shot,Jump Shot,110,40200225,34.0133,-28,31,-118.2978,10,2,1,2002-03,35,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27263,635,41.77319714841085
Jump Shot,Jump Shot,218,40200225,33.8753,77,169,-118.1928,8,3,1,2002-03,17,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27268,497,185.71483516402242
Jump Shot,Jump Shot,274,40200225,33.8203,-102,224,-118.3718,2,3,1,2002-03,38,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27269,158,246.13004692641655
Jump Shot,Jump Shot,330,40200225,33.8373,136,207,-118.1338,9,4,1,2002-03,20,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27276,560,247.67922803497268
Reverse Layup Shot,Layup,359,40200225,34.0343,-10,10,-118.2798,6,4,1,2002-03,23,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-13,LAL @ SAS,SAS,27279,383,14.142135623730953
Driving Layup Shot,Layup,58,40200226,34.0443,0,0,-118.2698,2,1,1,2002-03,55,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27288,175,0.0
Jump Shot,Jump Shot,246,40200226,33.9783,24,66,-118.2458,7,3,1,2002-03,30,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27295,450,70.22819946431775
Layup Shot,Layup,357,40200226,34.0443,0,0,-118.2698,8,4,1,2002-03,49,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27299,529,0.0
Jump Shot,Jump Shot,390,40200226,33.8603,-174,184,-118.4438,4,4,1,2002-03,47,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27302,287,253.2429663386528
Jump Shot,Jump Shot,405,40200226,33.8473,154,197,-118.1158,3,4,1,2002-03,36,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27304,216,250.04999500099976
Running Jump Shot,Jump Shot,396,40300151,34.0323,-87,12,-118.3568,8,4,1,2003-04,2,8,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-17,LAL vs. HOU,HOU,27316,482,87.82368700982668
Jump Shot,Jump Shot,415,40300151,34.0573,140,-13,-118.1298,5,4,1,2003-04,52,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-17,LAL vs. HOU,HOU,27318,352,140.60227594174995
Jump Shot,Jump Shot,194,40300152,33.8883,82,156,-118.1878,4,2,1,2003-04,5,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27330,245,176.23847480048164
Turnaround Jump Shot,Jump Shot,246,40300152,33.9763,125,68,-118.1448,10,3,1,2003-04,15,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27333,615,142.2989810223531
Jump Shot,Jump Shot,267,40300152,34.0443,-232,0,-118.5018,7,3,1,2003-04,55,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27335,475,232.0
Jump Shot,Jump Shot,335,40300152,34.0083,-187,36,-118.4568,1,3,1,2003-04,32,19,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27339,92,190.4337155022713
Finger Roll Shot,Layup,363,40300152,34.0443,0,0,-118.2698,11,4,1,2003-04,0,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27341,660,0.0
Jump Shot,Jump Shot,392,40300152,33.9243,-222,120,-118.4918,7,4,1,2003-04,30,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-19,LAL vs. HOU,HOU,27342,450,252.35689013775712
Fadeaway Jump Shot,Jump Shot,69,40300153,33.9533,-87,91,-118.3568,3,1,1,2003-04,41,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-23,LAL @ HOU,HOU,27345,221,125.89678312014172
Fadeaway Jump Shot,Jump Shot,83,40300153,33.9443,141,100,-118.1288,2,1,1,2003-04,8,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-23,LAL @ HOU,HOU,27347,128,172.86121600868137
Fadeaway Jump Shot,Jump Shot,223,40300153,33.8933,-48,151,-118.3178,10,3,1,2003-04,48,15,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-04-23,LAL @ HOU,HOU,27354,648,158.44557425185468
Jump Shot,Jump Shot,421,40300153,33.8433,-174,201,-118.4438,0,4,1,2003-04,59,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-23,LAL @ HOU,HOU,27361,59,265.85146228674387
Driving Layup Shot,Layup,364,40300154,34.0443,0,0,-118.2698,7,4,1,2003-04,7,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-25,LAL @ HOU,HOU,27375,427,0.0
Reverse Layup Shot,Layup,63,40300155,34.0443,0,0,-118.2698,4,1,1,2003-04,41,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-28,LAL vs. HOU,HOU,27387,281,0.0
Reverse Layup Shot,Layup,102,40300155,34.0443,0,0,-118.2698,0,1,1,2003-04,54,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-28,LAL vs. HOU,HOU,27390,54,0.0
Reverse Dunk Shot,Dunk,130,40300155,34.0443,0,0,-118.2698,9,2,1,2003-04,43,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-28,LAL vs. HOU,HOU,27392,583,0.0
Jump Shot,Jump Shot,294,40300155,33.9803,-56,64,-118.3258,5,3,1,2003-04,16,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-04-28,LAL vs. HOU,HOU,27399,316,85.0411665018772
Jump Shot,Jump Shot,391,40300155,33.9293,-126,115,-118.3958,7,4,1,2003-04,49,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-28,LAL vs. HOU,HOU,27403,469,170.59015211904818
Layup Shot,Layup,131,40300231,34.0273,6,17,-118.2638,9,2,1,2003-04,38,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-02,LAL @ SAS,SAS,27410,578,18.027756377319946
Jump Shot,Jump Shot,352,40300231,33.9583,59,86,-118.2108,2,3,1,2003-04,44,10,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-05-02,LAL @ SAS,SAS,27423,164,104.29285689825552
Jump Shot,Jump Shot,425,40300231,33.9703,13,74,-118.2568,7,4,1,2003-04,13,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-02,LAL @ SAS,SAS,27429,433,75.13321502504733
Layup Shot,Layup,17,40300232,34.0343,29,10,-118.2408,9,1,1,2003-04,54,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27432,594,30.67572330035593
Jump Shot,Jump Shot,135,40300232,33.9583,-179,86,-118.4488,8,2,1,2003-04,19,19,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27436,499,198.58751219550538
Running Jump Shot,Jump Shot,229,40300232,34.0133,38,31,-118.2318,11,3,1,2003-04,46,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27437,706,49.04079934095692
Running Jump Shot,Jump Shot,275,40300232,34.0213,54,23,-118.2158,5,3,1,2003-04,50,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27441,350,58.69412236331676
Running Layup Shot,Layup,332,40300232,34.0013,43,43,-118.2268,10,4,1,2003-04,32,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27444,632,60.8111831820431
Jump Shot,Jump Shot,368,40300232,34.0573,-166,-13,-118.4358,6,4,1,2003-04,16,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27445,376,166.50825805346713
Driving Layup Shot,Layup,407,40300232,34.0293,26,15,-118.2438,1,4,1,2003-04,44,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27448,104,30.01666203960727
Jump Shot,Jump Shot,159,40300233,33.9113,-146,133,-118.4158,4,2,1,2003-04,58,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-09,LAL vs. SAS,SAS,27454,298,197.4968354176846
Jump Shot,Jump Shot,306,40300233,34.0183,126,26,-118.1438,4,3,1,2003-04,15,12,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-05-09,LAL vs. SAS,SAS,27459,255,128.65457628860312
Jump Shot,Jump Shot,71,40300234,34.0533,-228,-9,-118.4978,2,1,1,2003-04,24,22,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27465,144,228.17756243767704
Driving Dunk Shot,Dunk,349,40300234,34.0443,0,0,-118.2698,0,3,1,2003-04,23,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27478,23,0.0
Jump Shot,Jump Shot,357,40300234,33.8943,0,150,-118.2698,11,4,1,2003-04,48,15,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27479,708,150.0
Reverse Layup Shot,Layup,388,40300234,34.0443,0,0,-118.2698,8,4,1,2003-04,10,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27481,490,0.0
Fadeaway Jump Shot,Jump Shot,423,40300234,33.8883,-146,156,-118.4158,5,4,1,2003-04,1,21,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27483,301,213.66328650472454
Jump Shot,Jump Shot,452,40300234,33.9163,-115,128,-118.3848,2,4,1,2003-04,14,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27486,134,172.07265907168403
Jump Shot,Jump Shot,120,40300235,33.8143,-10,230,-118.2798,8,2,1,2003-04,32,23,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-13,LAL @ SAS,SAS,27498,512,230.2172886644268
Jump Shot,Jump Shot,241,40300235,33.8913,-189,153,-118.4588,7,3,1,2003-04,47,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-05-13,LAL @ SAS,SAS,27505,467,243.16660954991332
Jump Shot,Jump Shot,301,40300235,33.9533,-181,91,-118.4508,1,3,1,2003-04,31,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-13,LAL @ SAS,SAS,27507,91,202.5882523741197
Jump Shot,Jump Shot,331,40300235,34.0493,143,-5,-118.1268,10,4,1,2003-04,33,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-05-13,LAL @ SAS,SAS,27509,633,143.0873858870865
Jump Shot,Jump Shot,412,40300235,33.8453,143,199,-118.1268,0,4,1,2003-04,53,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-05-13,LAL @ SAS,SAS,27514,53,245.05101509685693
Driving Layup Shot,Layup,278,40300236,34.0443,0,0,-118.2698,5,3,1,2003-04,35,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-15,LAL vs. SAS,SAS,27527,335,0.0
Jump Shot,Jump Shot,484,40300236,34.0183,79,26,-118.1908,1,4,1,2003-04,17,8,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-05-15,LAL vs. SAS,SAS,27535,77,83.16850365372699
Jump Shot,Jump Shot,218,40300311,33.9603,23,84,-118.2468,11,3,1,2003-04,37,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-05-21,LAL @ MIN,MIN,27544,697,87.09190547921202
Jump Shot,Jump Shot,243,40300311,34.0013,209,43,-118.0608,8,3,1,2003-04,54,21,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-21,LAL @ MIN,MIN,27545,534,213.3775995740884
Jump Shot,Jump Shot,13,40300312,33.9963,3,48,-118.2668,10,1,1,2003-04,48,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-23,LAL @ MIN,MIN,27556,648,48.09365862564421
Jump Shot,Jump Shot,114,40300312,33.8983,130,146,-118.1398,11,2,1,2003-04,30,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-23,LAL @ MIN,MIN,27563,690,195.48913013259843
Jump Shot,Jump Shot,267,40300312,33.9073,-184,137,-118.4538,8,3,1,2003-04,25,22,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-23,LAL @ MIN,MIN,27569,505,229.40139493908924
Fadeaway Jump Shot,Jump Shot,288,40300313,33.9403,133,104,-118.1368,2,3,1,2003-04,22,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-25,LAL vs. MIN,MIN,27585,142,168.83423823383689
Jump Shot,Jump Shot,426,40300313,33.7963,0,248,-118.2698,3,4,1,2003-04,5,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-05-25,LAL vs. MIN,MIN,27589,185,248.0
