action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
26,0,17,40800223,33.8873,157,157,-118.1128,9,1,1,8,13,22,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28666,553,222.03152929257593
12,2,30,40800223,34.0443,0,0,-118.2698,7,1,1,8,53,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28667,473,0.0
26,0,51,40800223,33.9013,94,143,-118.1758,5,1,1,8,51,17,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28668,351,171.1286066091815
26,0,58,40800223,33.9993,106,45,-118.1638,4,1,1,8,13,11,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28669,253,115.15641536623133
26,0,130,40800223,33.9883,-62,56,-118.3318,8,2,1,8,23,8,0.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28670,503,83.54639429682169
26,0,141,40800223,33.8053,-95,239,-118.3648,6,2,1,8,55,25,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28671,415,257.1886467167631
17,0,163,40800223,34.0353,-202,9,-118.4718,5,2,1,8,26,20,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28672,326,202.20039564748632
26,0,178,40800223,33.9703,89,74,-118.1808,4,2,1,8,32,11,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28673,272,115.74541027617467
26,0,183,40800223,33.9943,2,50,-118.2678,3,2,1,8,55,5,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28674,235,50.039984012787215
13,2,198,40800223,34.0443,0,0,-118.2698,2,2,1,8,32,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28675,152,0.0
26,0,212,40800223,33.7683,-32,276,-118.3018,1,2,1,8,42,27,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28676,102,277.8488797889961
26,0,262,40800223,33.8033,92,241,-118.1778,7,3,1,8,49,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28677,469,257.96317566660554
41,0,270,40800223,33.9893,-54,55,-118.3238,6,3,1,8,41,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28678,401,77.07788269017254
26,0,301,40800223,33.9313,133,113,-118.1368,3,3,1,8,55,17,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28679,235,174.52220489095365
26,0,327,40800223,33.9813,89,63,-118.1808,2,3,1,8,20,10,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28680,140,109.04127658827184
29,0,355,40800223,33.7153,0,329,-118.2698,0,3,1,8,0,32,1.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28682,0,329.0
12,2,370,40800223,34.0443,0,0,-118.2698,10,4,1,8,44,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28683,644,0.0
26,0,405,40800223,33.9913,9,53,-118.2608,7,4,1,8,37,5,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28684,457,53.75872022286245
27,2,407,40800223,34.0443,0,0,-118.2698,7,4,1,8,35,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28685,455,0.0
12,2,409,40800223,34.0443,0,0,-118.2698,6,4,1,8,56,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28686,416,0.0
26,0,419,40800223,33.9973,43,47,-118.2268,6,4,1,8,36,6,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28687,396,63.702433234531945
29,0,438,40800223,33.8633,81,181,-118.1888,4,4,1,8,34,19,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28688,274,198.29775591266787
26,0,454,40800223,33.8543,-182,190,-118.4518,2,4,1,8,21,26,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28689,141,263.10454196003536
26,0,458,40800223,33.9103,189,134,-118.0808,1,4,1,8,40,23,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28690,100,231.68297304722245
27,2,460,40800223,34.0443,0,0,-118.2698,1,4,1,8,22,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,4,28691,82,0.0
26,0,4,40800224,33.8143,108,230,-118.1618,11,1,1,8,28,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28692,688,254.0944706206729
29,0,32,40800224,33.9293,29,115,-118.2408,7,1,1,8,43,11,1.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28694,463,118.6001686339442
26,0,37,40800224,33.8823,17,162,-118.2528,6,1,1,8,46,16,0.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28695,406,162.88953311984167
26,0,82,40800224,34.0443,-232,0,-118.5018,1,1,1,8,16,23,0.0,1,1,Left Corner 3,3,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28697,76,232.0
26,0,86,40800224,33.8983,-93,146,-118.3628,0,1,1,8,39,17,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28698,39,173.1040149736568
26,0,91,40800224,33.9703,200,74,-118.0698,0,1,1,8,1,21,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28699,1,213.2510257888576
29,0,183,40800224,33.9283,-101,116,-118.3708,3,2,1,8,6,15,1.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28700,186,153.8083222715858
29,0,186,40800224,33.9213,88,123,-118.1818,2,2,1,8,36,15,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28701,156,151.23822268196622
26,0,189,40800224,33.8413,4,203,-118.2658,2,2,1,8,1,20,0.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28702,121,203.03940504246953
12,2,229,40800224,34.0443,0,0,-118.2698,9,3,1,8,39,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28704,579,0.0
12,2,243,40800224,34.0443,0,0,-118.2698,8,3,1,8,27,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28705,507,0.0
41,0,251,40800224,33.9693,26,75,-118.2438,7,3,1,8,24,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28706,444,79.37883848986453
26,0,262,40800224,33.9513,-144,93,-118.4138,6,3,1,8,44,17,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28707,404,171.42053552593984
26,0,307,40800224,33.8193,141,225,-118.1288,2,3,1,8,29,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-10,LAL @ HOU,4,28708,149,265.52965936030574
26,0,33,40800225,34.0133,200,31,-118.0698,8,1,1,8,18,20,1.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28710,498,202.38824076511955
12,2,70,40800225,34.0443,0,0,-118.2698,5,1,1,8,39,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28711,339,0.0
29,0,84,40800225,33.9723,77,72,-118.1928,3,1,1,8,12,10,1.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28713,192,105.41821474489122
29,0,91,40800225,33.8983,69,146,-118.2008,2,1,1,8,25,16,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28714,145,161.48374531202822
26,0,93,40800225,33.9173,95,127,-118.1748,2,1,1,8,1,15,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28715,121,158.60012610335465
26,0,188,40800225,33.8483,-53,196,-118.3228,6,2,1,8,3,20,0.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28716,363,203.03940504246953
6,2,212,40800225,34.0443,0,0,-118.2698,3,2,1,8,38,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28717,218,0.0
29,0,233,40800225,33.8053,75,239,-118.1948,1,2,1,8,37,25,1.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28720,97,250.49151682242655
26,0,243,40800225,33.8173,-122,227,-118.3918,0,2,1,8,48,25,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28721,48,257.7071981920567
26,0,256,40800225,34.0303,-119,14,-118.3888,0,2,1,8,2,11,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28722,2,119.82069938036582
29,0,275,40800225,33.9103,97,134,-118.1728,10,3,1,8,23,16,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28723,623,165.42369842317032
26,0,283,40800225,33.9253,-43,119,-118.3128,8,3,1,8,59,12,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28724,539,126.53062870309307
26,0,290,40800225,33.9453,-111,99,-118.3808,8,3,1,8,31,14,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28725,511,148.73466307488647
26,0,348,40800225,33.8743,-57,170,-118.3268,4,3,1,8,28,17,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,4,28726,268,179.30142219179413
26,0,6,40800226,33.9313,94,113,-118.1758,10,1,1,8,41,14,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28728,641,146.98639392814562
41,0,18,40800226,33.9473,-62,97,-118.3318,9,1,1,8,45,11,0.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28729,585,115.12167476196652
26,0,36,40800226,33.8413,88,203,-118.1818,7,1,1,8,54,22,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28731,474,221.25324856372166
26,0,66,40800226,33.8353,80,209,-118.1898,4,1,1,8,30,22,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28733,270,223.78784596130328
27,2,72,40800226,34.0443,0,0,-118.2698,3,1,1,8,22,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28734,202,0.0
12,2,78,40800226,34.0443,0,0,-118.2698,2,1,1,8,31,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28735,151,0.0
26,0,101,40800226,34.0193,-174,25,-118.4438,11,2,1,8,43,17,1.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28736,703,175.78680269007683
26,0,110,40800226,34.0163,179,28,-118.0908,10,2,1,8,31,18,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28737,631,181.1767093199344
26,0,113,40800226,33.9783,-43,66,-118.3128,10,2,1,8,0,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28738,600,78.77182237323191
26,0,162,40800226,33.9263,106,118,-118.1638,5,2,1,8,37,15,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28739,337,158.61904047118682
12,2,206,40800226,34.0443,0,0,-118.2698,2,2,1,8,55,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28741,175,0.0
5,1,245,40800226,34.0443,0,0,-118.2698,0,2,1,8,26,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28742,26,0.0
41,0,247,40800226,33.6033,-11,441,-118.2808,0,2,1,8,0,44,0.0,1,5,Backcourt,4,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28743,0,441.13716687669836
56,0,278,40800226,33.9723,-234,72,-118.5038,8,3,1,8,30,24,1.0,1,1,Left Corner 3,3,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28744,510,244.82646915723797
29,0,281,40800226,33.9393,-57,105,-118.3268,8,3,1,8,2,11,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28745,482,119.47384651043926
29,0,313,40800226,33.9283,144,116,-118.1258,5,3,1,8,2,18,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28746,302,184.91078930121952
12,2,352,40800226,34.0443,0,0,-118.2698,0,3,1,8,23,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28748,23,0.0
29,0,402,40800226,33.9283,92,116,-118.1778,6,4,1,8,40,14,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28749,400,148.05404418657398
36,5,420,40800226,33.9843,-76,60,-118.3458,4,4,1,8,24,9,1.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28750,264,96.82974749528164
26,0,427,40800226,33.7983,12,246,-118.2578,3,4,1,8,30,24,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28751,210,246.2925090212855
36,5,442,40800226,34.0053,-98,39,-118.3678,2,4,1,8,27,10,1.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28753,147,105.47511554864494
26,0,449,40800226,33.7923,-65,252,-118.3348,2,4,1,8,2,26,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-14,LAL @ HOU,4,28754,122,260.24795868555816
26,0,10,40800227,33.9063,130,138,-118.1398,11,1,1,8,11,18,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28755,671,189.58902921846507
12,2,14,40800227,34.0443,0,0,-118.2698,10,1,1,8,45,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28756,645,0.0
26,0,156,40800227,33.7873,-52,257,-118.3218,7,2,1,8,54,26,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28758,474,262.20793275566626
26,0,163,40800227,33.9023,-112,142,-118.3818,6,2,1,8,52,18,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28759,412,180.8535318980528
27,2,184,40800227,34.0443,0,0,-118.2698,5,2,1,8,8,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28760,308,0.0
27,2,208,40800227,34.0443,0,0,-118.2698,3,2,1,8,32,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28761,212,0.0
26,0,238,40800227,33.8393,173,205,-118.0968,1,2,1,8,2,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28762,62,268.24242766572183
26,0,258,40800227,33.7723,50,272,-118.2198,10,3,1,8,8,27,1.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28763,608,276.55740814521675
34,2,341,40800227,34.0183,-8,26,-118.2778,1,3,1,8,21,2,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-17,LAL vs. HOU,4,28766,81,27.202941017470888
26,0,14,40800311,33.9803,-52,64,-118.3218,10,1,1,8,25,8,0.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28767,625,82.46211251235322
26,0,26,40800311,33.9133,-103,131,-118.3728,9,1,1,8,21,16,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28768,561,166.6433316997713
27,2,34,40800311,34.0443,0,0,-118.2698,8,1,1,8,10,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28769,490,0.0
24,0,47,40800311,33.9693,-65,75,-118.3348,6,1,1,8,10,9,1.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28771,370,99.24716620639605
56,0,83,40800311,34.0433,133,1,-118.1368,2,1,1,8,10,13,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28773,130,133.00375934536586
26,0,85,40800311,33.9073,111,137,-118.1588,1,1,1,8,38,17,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28774,98,176.32356620712955
26,0,171,40800311,33.9393,-54,105,-118.3238,7,2,1,8,44,11,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28775,464,118.07201192492656
26,0,194,40800311,34.0183,-149,26,-118.4188,6,2,1,8,10,15,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28776,370,151.25144627407698
26,0,216,40800311,34.0443,160,0,-118.1098,4,2,1,8,43,16,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28777,283,160.0
5,1,225,40800311,34.0443,0,0,-118.2698,4,2,1,8,31,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28778,271,0.0
26,0,244,40800311,33.8523,-185,192,-118.4548,3,2,1,8,15,26,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28779,195,266.62520511009456
26,0,252,40800311,33.9733,-224,71,-118.4938,2,2,1,8,42,23,1.0,1,1,Left Corner 3,3,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28780,162,234.98297810692586
27,2,256,40800311,34.0443,0,0,-118.2698,2,2,1,8,3,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28781,123,0.0
26,0,289,40800311,33.9103,-71,134,-118.3408,0,2,1,8,22,15,1.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28782,22,151.64761785138597
5,1,314,40800311,34.0443,0,0,-118.2698,11,3,1,8,5,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28784,665,0.0
27,2,344,40800311,34.0443,0,0,-118.2698,6,3,1,8,35,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28785,395,0.0
51,5,373,40800311,34.0003,-24,44,-118.2938,4,3,1,8,1,5,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28787,241,50.11985634456667
26,0,376,40800311,34.0073,67,37,-118.2028,3,3,1,8,20,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28788,200,76.53757247260981
26,0,412,40800311,33.8683,86,176,-118.1838,0,3,1,8,43,19,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28789,43,195.88772294352702
26,0,441,40800311,33.7893,99,255,-118.1708,10,4,1,8,10,27,1.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28790,610,273.5434152013168
27,2,475,40800311,34.0443,0,0,-118.2698,6,4,1,8,48,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28791,408,0.0
17,0,498,40800311,34.0273,141,17,-118.1288,5,4,1,8,43,14,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28792,343,142.0211251891774
26,0,525,40800311,33.8463,47,198,-118.2228,3,4,1,8,12,20,1.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28793,192,203.5018427434995
26,0,549,40800311,33.8493,81,195,-118.1888,0,4,1,8,36,21,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-19,LAL vs. DEN,6,28794,36,211.1539722572133
26,0,12,40800312,33.8853,-93,159,-118.3628,9,1,1,8,27,18,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28795,567,184.20097719610501
27,2,56,40800312,34.0443,0,0,-118.2698,6,1,1,8,12,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28797,372,0.0
27,2,67,40800312,34.0443,0,0,-118.2698,5,1,1,8,23,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28798,323,0.0
27,2,115,40800312,34.0443,0,0,-118.2698,1,1,1,8,10,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28800,70,0.0
27,2,124,40800312,34.0443,0,0,-118.2698,0,1,1,8,42,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28801,42,0.0
26,0,212,40800312,33.9783,10,66,-118.2598,4,2,1,8,43,6,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28802,283,66.75327707311455
17,0,247,40800312,34.0413,-120,3,-118.3898,2,2,1,8,8,12,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28803,128,120.03749414245534
26,0,254,40800312,33.8743,-106,170,-118.3758,1,2,1,8,27,20,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28804,87,200.33971149025845
26,0,300,40800312,33.9963,9,48,-118.2608,9,3,1,8,13,4,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28805,553,48.83646178829912
5,1,367,40800312,34.0443,0,0,-118.2698,3,3,1,8,17,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28808,197,0.0
26,0,421,40800312,33.8363,-98,208,-118.3678,0,3,1,8,17,22,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28809,17,229.93042425916585
26,0,465,40800312,33.9583,-64,86,-118.3338,9,4,1,8,24,10,0.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28810,564,107.20074626605917
26,0,469,40800312,33.8553,-161,189,-118.4308,8,4,1,8,43,24,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28811,523,248.2780699135548
26,0,530,40800312,33.9813,24,63,-118.2458,4,4,1,8,2,6,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28812,242,67.4166151627327
26,0,549,40800312,33.8003,106,244,-118.1638,1,4,1,8,59,26,1.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28813,119,266.03007348794233
26,0,563,40800312,33.9723,58,72,-118.2118,0,4,1,8,45,9,1.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2009-05-21,LAL vs. DEN,6,28814,45,92.45539465060976
12,2,49,40800313,34.0443,0,0,-118.2698,7,1,1,8,18,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28816,438,0.0
26,0,112,40800313,33.8613,-114,183,-118.3838,2,1,1,8,20,21,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28817,140,215.60380330597138
53,0,193,40800313,34.0163,179,28,-118.0908,8,2,1,8,2,18,1.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28819,482,181.1767093199344
26,0,219,40800313,33.8473,-153,197,-118.4228,5,2,1,8,40,24,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28820,340,249.43536236869062
34,2,223,40800313,34.0443,0,0,-118.2698,5,2,1,8,24,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28821,324,0.0
12,2,226,40800313,34.0443,0,0,-118.2698,4,2,1,8,48,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28822,288,0.0
27,2,271,40800313,34.0443,0,0,-118.2698,1,2,1,8,12,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28825,72,0.0
27,2,297,40800313,34.0443,0,0,-118.2698,11,3,1,8,29,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28826,689,0.0
26,0,300,40800313,33.9423,149,102,-118.1208,11,3,1,8,2,18,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28827,662,180.56854654119581
26,0,314,40800313,33.9833,15,61,-118.2548,9,3,1,8,37,6,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28828,577,62.81719509815764
26,0,323,40800313,33.9783,28,66,-118.2418,9,3,1,8,3,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28829,543,71.69379331573968
26,0,330,40800313,33.8773,-172,167,-118.4418,8,3,1,8,31,23,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2009-05-23,LAL @ DEN,6,28830,511,239.7352706632881
