action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
Driving Layup Shot,Layup,149,29800088,34.0443,0,0,-118.2698,9,2,0,1998-99,20,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-02-16,LAL vs. CHH,CHA,24345,560,0.0
Dunk Shot,Dunk,470,29800169,34.0443,0,0,-118.2698,10,4,0,1998-99,50,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-02-26,LAL vs. LAC,LAC,24454,650,0.0
Jump Shot,Jump Shot,223,29800186,33.9163,-98,128,-118.3678,0,2,0,1998-99,2,16,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-02-28,LAL vs. HOU,HOU,24468,2,161.2079402510931
Layup Shot,Layup,6,29800255,34.0443,0,0,-118.2698,11,1,0,1998-99,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-03-09,LAL @ LAC,LAC,24538,664,0.0
Driving Layup Shot,Layup,249,29800255,34.0443,0,0,-118.2698,3,2,0,1998-99,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-03-09,LAL @ LAC,LAC,24540,212,0.0
Jump Shot,Jump Shot,225,29800297,34.0343,121,10,-118.1488,0,2,0,1998-99,22,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-03-14,LAL @ SAC,SAC,24579,22,121.41251994749142
Jump Shot,Jump Shot,253,29800297,34.0343,136,10,-118.1338,10,3,0,1998-99,33,13,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-03-14,LAL @ SAC,SAC,24580,633,136.36715146984628
Slam Dunk Shot,Dunk,291,29800413,34.0443,0,0,-118.2698,5,3,0,1998-99,55,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-03-28,LAL vs. NYK,NYK,24724,355,0.0
Driving Layup Shot,Layup,30,29800525,34.0443,0,0,-118.2698,8,1,0,1998-99,15,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-04-11,LAL vs. SEA,SEA,24842,495,0.0
Layup Shot,Layup,195,29800542,34.0443,0,0,-118.2698,4,2,0,1998-99,11,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-04-13,LAL @ POR,POR,24871,251,0.0
Driving Layup Shot,Layup,137,29800593,34.0443,0,0,-118.2698,2,2,0,1998-99,37,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-04-19,LAL vs. VAN,VAN,24899,157,0.0
Slam Dunk Shot,Dunk,177,29800703,34.0443,0,0,-118.2698,5,2,0,1998-99,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-05-03,LAL vs. DAL,DAL,25003,334,0.0
Driving Layup Shot,Layup,399,29900327,34.0443,0,0,-118.2698,5,4,0,1999-00,18,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25180,318,0.0
Driving Layup Shot,Layup,125,29900344,34.0443,0,0,-118.2698,0,1,0,1999-00,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-19,LAL @ TOR,TOR,25191,4,0.0
Jump Shot,Jump Shot,136,29900440,33.8583,-89,186,-118.3588,0,1,0,1999-00,30,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25284,30,206.19650821485803
Driving Layup Shot,Layup,199,29900440,34.0443,0,0,-118.2698,5,2,0,1999-00,17,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25286,317,0.0
Driving Layup Shot,Layup,298,29900483,34.0443,0,0,-118.2698,10,3,0,1999-00,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25376,632,0.0
Jump Shot,Jump Shot,221,29900537,33.8283,130,216,-118.1398,1,2,0,1999-00,31,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-17,LAL vs. SEA,SEA,25442,91,252.10315349078843
Driving Layup Shot,Layup,426,29900582,34.0443,0,0,-118.2698,5,4,0,1999-00,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-24,LAL @ UTA,UTA,25504,300,0.0
Driving Layup Shot,Layup,24,29900680,34.0443,0,0,-118.2698,8,1,0,1999-00,58,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-02-07,LAL vs. DEN,DEN,25572,538,0.0
Driving Layup Shot,Layup,29,29900923,34.0473,1,-3,-118.2688,8,1,0,1999-00,43,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-03-16,LAL @ WAS,WAS,25877,523,3.1622776601683795
Driving Layup Shot,Layup,258,29900955,34.0443,0,0,-118.2698,7,3,0,1999-00,10,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-03-20,LAL @ MIA,MIA,25946,430,0.0
Layup Shot,Layup,267,29901025,34.0433,-1,1,-118.2708,8,3,0,1999-00,13,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-03-29,LAL @ VAN,VAN,26016,493,1.4142135623730951
Slam Dunk Shot,Dunk,421,29901025,34.0473,-1,-3,-118.2708,2,4,0,1999-00,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-03-29,LAL @ VAN,VAN,26023,123,3.1622776601683795
Jump Shot,Jump Shot,211,29901097,33.8393,-158,205,-118.4278,2,2,0,1999-00,2,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-04-08,LAL vs. SAS,SAS,26075,122,258.8223328849348
Driving Layup Shot,Layup,318,29901097,34.0443,0,0,-118.2698,4,3,0,1999-00,25,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-04-08,LAL vs. SAS,SAS,26081,265,0.0
Driving Layup Shot,Layup,322,29901114,34.0443,0,0,-118.2698,5,3,0,1999-00,14,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-04-10,LAL vs. SEA,SEA,26108,314,0.0
Driving Layup Shot,Layup,26,40000022,34.0443,0,0,-118.2698,7,1,1,2000-01,56,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-04-29,LAL @ POR,POR,26232,476,0.0
Jump Shot,Jump Shot,238,40000043,33.9873,117,57,-118.1528,2,2,1,2000-01,25,13,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2001-05-06,LAL vs. SAC,SAC,26263,145,130.14607178090316
Jump Shot,Jump Shot,326,40000043,33.9093,117,135,-118.1528,5,3,1,2000-01,30,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2001-05-06,LAL vs. SAC,SAC,26269,330,178.64489917151286
Driving Layup Shot,Layup,339,40000043,34.0443,0,0,-118.2698,3,3,1,2000-01,48,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-05-06,LAL vs. SAC,SAC,26271,228,0.0
Driving Layup Shot,Layup,244,40000051,34.0443,0,0,-118.2698,11,3,1,2000-01,36,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-05-13,LAL @ SAC,SAC,26330,696,0.0
Dunk Shot,Dunk,219,40000069,34.0403,-1,4,-118.2708,10,3,1,2000-01,57,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-05-19,LAL @ SAS,SAS,26361,657,4.123105625617661
Driving Layup Shot,Layup,370,40000071,34.0443,0,0,-118.2698,1,3,1,2000-01,57,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-05-25,LAL vs. SAS,SAS,26423,117,0.0
Jump Shot,Jump Shot,261,40000085,33.9623,-4,82,-118.2738,5,3,1,2000-01,32,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2001-06-10,LAL @ PHI,PHI,26517,332,82.09750300709517
Slam Dunk Shot,Dunk,330,40000086,34.0443,0,0,-118.2698,3,3,1,2000-01,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2001-06-13,LAL @ PHI,PHI,26535,214,0.0
Driving Finger Roll Shot,Layup,446,40100161,34.0443,0,0,-118.2698,6,4,1,2001-02,11,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-04-21,LAL vs. POR,POR,26583,371,0.0
Driving Dunk Shot,Dunk,198,40100231,34.0443,0,0,-118.2698,7,2,1,2001-02,12,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-05-05,LAL vs. SAS,SAS,26628,432,0.0
Driving Layup Shot,Layup,268,40100235,34.0443,0,0,-118.2698,7,3,1,2001-02,49,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-05-14,LAL vs. SAS,SAS,26737,469,0.0
Slam Dunk Shot,Dunk,28,40100311,34.0443,0,0,-118.2698,7,1,1,2001-02,59,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-05-18,LAL @ SAC,SAC,26747,479,0.0
Slam Dunk Shot,Dunk,90,40100311,34.0443,0,0,-118.2698,0,1,1,2001-02,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-05-18,LAL @ SAC,SAC,26754,3,0.0
Driving Layup Shot,Layup,210,40100314,34.0443,0,0,-118.2698,5,2,1,2001-02,29,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2002-05-26,LAL vs. SAC,SAC,26823,329,0.0
Jump Shot,Jump Shot,126,40100315,33.8843,77,160,-118.1928,9,2,1,2001-02,16,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2002-05-28,LAL @ SAC,SAC,26849,556,177.56407294269863
Driving Layup Shot,Layup,442,40200173,34.0443,0,0,-118.2698,4,4,1,2002-03,12,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-04-24,LAL vs. MIN,MIN,27066,252,0.0
Jump Shot,Jump Shot,400,40200176,33.9503,174,94,-118.0958,7,4,1,2002-03,29,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27141,449,197.76754030932378
Jump Shot,Jump Shot,403,40200176,33.8153,117,229,-118.1528,7,4,1,2002-03,6,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2003-05-01,LAL vs. MIN,MIN,27142,426,257.1575392633862
Jump Shot,Jump Shot,44,40200221,33.8423,26,202,-118.2438,7,1,1,2002-03,5,20,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27148,425,203.66639388961548
Driving Layup Shot,Layup,227,40200221,34.0443,0,0,-118.2698,1,2,1,2002-03,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-05,LAL @ SAS,SAS,27162,92,0.0
Slam Dunk Shot,Dunk,335,40200224,34.0443,0,0,-118.2698,2,3,1,2002-03,33,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-11,LAL vs. SAS,SAS,27249,153,0.0
Driving Layup Shot,Layup,58,40200226,34.0443,0,0,-118.2698,2,1,1,2002-03,55,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2003-05-15,LAL vs. SAS,SAS,27288,175,0.0
Layup Shot,Layup,131,40300231,34.0273,6,17,-118.2638,9,2,1,2003-04,38,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-02,LAL @ SAS,SAS,27410,578,18.027756377319946
Layup Shot,Layup,17,40300232,34.0343,29,10,-118.2408,9,1,1,2003-04,54,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27432,594,30.67572330035593
Jump Shot,Jump Shot,135,40300232,33.9583,-179,86,-118.4488,8,2,1,2003-04,19,19,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27436,499,198.58751219550538
Running Jump Shot,Jump Shot,229,40300232,34.0133,38,31,-118.2318,11,3,1,2003-04,46,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-05,LAL @ SAS,SAS,27437,706,49.04079934095692
Driving Dunk Shot,Dunk,349,40300234,34.0443,0,0,-118.2698,0,3,1,2003-04,23,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-11,LAL vs. SAS,SAS,27478,23,0.0
Driving Layup Shot,Layup,278,40300236,34.0443,0,0,-118.2698,5,3,1,2003-04,35,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-15,LAL vs. SAS,SAS,27527,335,0.0
Jump Shot,Jump Shot,114,40300312,33.8983,130,146,-118.1398,11,2,1,2003-04,30,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-05-23,LAL @ MIN,MIN,27563,690,195.48913013259843
Driving Layup Shot,Layup,205,40300315,34.0443,0,0,-118.2698,0,2,1,2003-04,50,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-05-29,LAL @ MIN,MIN,27626,50,0.0
Driving Layup Shot,Layup,240,40300401,34.0443,0,0,-118.2698,0,2,1,2003-04,19,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-06-06,LAL vs. DET,DET,27663,19,0.0
Dunk Shot,Dunk,122,40300405,34.0443,0,0,-118.2698,8,2,1,2003-04,58,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-06-15,LAL @ DET,DET,27751,538,0.0
Driving Layup Shot,Layup,382,40600154,34.0443,0,0,-118.2698,0,3,1,2006-07,43,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2007-04-29,LAL vs. PHX,PHX,28002,43,0.0
Layup Shot,Layup,31,40700141,34.0443,0,0,-118.2698,8,1,1,2007-08,45,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-04-20,LAL vs. DEN,DEN,28043,525,0.0
Driving Reverse Layup Shot,Layup,466,40700142,34.0443,0,0,-118.2698,3,4,1,2007-08,43,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-04-23,LAL vs. DEN,DEN,28090,223,0.0
Dunk Shot,Dunk,196,40700143,34.0443,0,0,-118.2698,4,2,1,2007-08,56,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-04-26,LAL @ DEN,DEN,28098,296,0.0
Jump Shot,Jump Shot,260,40700144,33.9013,-210,143,-118.4798,11,3,1,2007-08,27,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2008-04-28,LAL @ DEN,DEN,28123,687,254.0649523251879
Driving Layup Shot,Layup,429,40700144,34.0443,0,0,-118.2698,6,4,1,2007-08,48,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-04-28,LAL @ DEN,DEN,28129,408,0.0
Driving Layup Shot,Layup,52,40700226,34.0443,0,0,-118.2698,6,1,1,2007-08,15,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-05-16,LAL @ UTA,UTA,28235,375,0.0
Jump Shot,Jump Shot,19,40700313,34.0163,158,28,-118.1118,10,1,1,2007-08,10,16,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2008-05-25,LAL @ SAS,SAS,28290,610,160.4618334682737
Driving Layup Shot,Layup,210,40700313,34.0393,-3,5,-118.2728,0,2,1,2007-08,51,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-05-25,LAL @ SAS,SAS,28300,51,5.830951894845301
Driving Layup Shot,Layup,89,40700403,34.0443,0,0,-118.2698,3,1,1,2007-08,9,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-06-10,LAL vs. BOS,BOS,28426,189,0.0
Driving Layup Shot,Layup,181,40700403,34.0443,0,0,-118.2698,7,2,1,2007-08,6,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2008-06-10,LAL vs. BOS,BOS,28429,426,0.0
Jump Shot,Jump Shot,270,40700404,33.9553,128,89,-118.1418,10,3,1,2007-08,58,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2008-06-12,LAL vs. BOS,BOS,28445,658,155.90060936378666
Driving Layup Shot,Layup,215,40800141,34.0443,0,0,-118.2698,3,2,1,2008-09,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28506,212,0.0
Jump Shot,Jump Shot,499,40800141,33.8953,-150,149,-118.4198,4,4,1,2008-09,49,21,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-04-19,LAL vs. UTA,UTA,28516,289,211.42611002428245
Driving Layup Shot,Layup,130,40800145,34.0443,0,0,-118.2698,8,2,1,2008-09,35,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-27,LAL vs. UTA,UTA,28590,515,0.0
Driving Layup Shot,Layup,490,40800221,34.0443,0,0,-118.2698,0,4,1,2008-09,42,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-04,LAL vs. HOU,HOU,28635,42,0.0
Driving Layup Shot,Layup,502,40800222,34.0443,0,0,-118.2698,4,4,1,2008-09,46,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-06,LAL vs. HOU,HOU,28660,286,0.0
Layup Shot,Layup,328,40800223,34.0443,0,0,-118.2698,2,3,1,2008-09,18,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-08,LAL @ HOU,HOU,28681,138,0.0
Driving Reverse Layup Shot,Layup,82,40800225,34.0443,0,0,-118.2698,4,1,1,2008-09,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-12,LAL vs. HOU,HOU,28712,242,0.0
Driving Layup Shot,Layup,239,40800314,34.0443,0,0,-118.2698,3,2,1,2008-09,39,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-05-25,LAL @ DEN,DEN,28848,219,0.0
Driving Layup Shot,Layup,194,40900142,34.0443,0,0,-118.2698,6,2,1,2009-10,43,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-20,LAL vs. OKC,OKC,29064,403,0.0
Driving Layup Shot,Layup,289,40900145,34.0443,0,0,-118.2698,10,3,1,2009-10,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-27,LAL vs. OKC,OKC,29127,634,0.0
Layup Shot,Layup,441,40900231,34.0443,0,0,-118.2698,4,4,1,2009-10,56,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-05-02,LAL vs. UTA,UTA,29167,296,0.0
Layup Shot,Layup,29,40900232,34.0443,0,0,-118.2698,9,1,1,2009-10,13,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-05-04,LAL vs. UTA,UTA,29174,553,0.0
Driving Dunk Shot,Dunk,28,41100162,34.0403,10,4,-118.2598,9,1,1,2011-12,15,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-05-01,LAL vs. DEN,DEN,29754,555,10.77032961426901
Driving Layup Shot,Layup,235,41100234,34.0333,20,11,-118.2498,0,2,1,2011-12,2,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-05-19,LAL vs. OKC,OKC,29980,2,22.82542442102665
Driving Layup Shot,Layup,124,49700014,34.0443,0,0,-118.2698,10,2,1,1997-98,46,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-04-26,LAL vs. POR,POR,30097,646,0.0
Driving Layup Shot,Layup,74,49700022,34.0443,0,0,-118.2698,2,1,1,1997-98,56,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-04-28,LAL @ POR,POR,30102,176,0.0
Driving Layup Shot,Layup,125,49700073,34.0443,0,0,-118.2698,9,2,1,1997-98,31,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-05-22,LAL vs. UTA,UTA,30157,571,0.0
Jump Shot,Jump Shot,13,49800007,33.9873,-106,57,-118.3758,10,1,1,1998-99,17,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-05-09,LAL vs. HOU,HOU,30162,617,120.35364556173607
Driving Layup Shot,Layup,390,49800007,34.0443,0,0,-118.2698,7,4,1,1998-99,33,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-05-09,LAL vs. HOU,HOU,30170,453,0.0
Driving Layup Shot,Layup,71,49800032,34.0443,0,0,-118.2698,3,1,1,1998-99,20,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-05-15,LAL @ HOU,HOU,30209,200,0.0
Layup Shot,Layup,390,49800042,34.0413,-8,3,-118.2778,6,4,1,1998-99,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-05-17,LAL @ SAS,SAS,30239,362,8.54400374531753
Jump Shot,Jump Shot,468,49900028,33.8303,132,214,-118.1378,1,4,1,1999-00,3,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-05-02,LAL @ SAC,SAC,30396,63,251.4358765172544
Tip Shot,Tip Shot,19,49900057,34.0443,0,0,-118.2698,9,1,1,1999-00,16,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-05-12,LAL @ PHX,PHX,30446,556,0.0
